keyword,position_desc
java,"岗位职责： 
1、根据开发任务分配，完成相应系统或模块的设计、编码、单元测试； 
2、编制开发过程的相关文档（如：概要设计文档、详细设计文档、功能说明文档等）; 
3、开发过程进度的反馈、问题的跟踪处理以及跟团队间的沟通协作。 
任职要求： 
1、本科或以上学历，计算机软件或相关专业；
2、具有三年以上Java开发经验，熟悉JAVA、J2EE体系结构； 
3、熟悉主流开源框架，如Spring、Hibernate、Apache Shiro、Activiti或ECharts等； 
4、熟悉ECLIPSE等开发工具，熟悉主流应用服务器，如Tomcat、WebLogic或WebSphere等； 
5、熟悉主流数据库系统，如Oracle、MS Sqlserver或MySql等； 
6、了解Linux操作系统； 
7、具有较好的代码编写习惯和技术文档编写能力； 
8、具有较好的自学能力和钻研精神，具有较强的团队协作精神； 
9、有电子政务领域软件开发经验者优先。  
职能类别：
软件工程师
微信分享"
,
java,"1）1-2年相关工作经验，本科及以上学历，计算机相关专业； 
2）精通Java语言，精通多线程编程、网络编程，理解Java虚拟机； 
3）具有独立设计并实现高并发、高可用的大型Java应用的能力。熟练应用成熟的分布式缓存、分布式存储技术方案 ； 
4）熟悉Spring Boot/Cloud编程，熟悉服务注册和发现，能熟练使用Oracle/Redis等；
5）熟悉Linux开发环境，熟练配置维护Nginx/Apache/Tomcat/Jetty/Zookeeper等服务，掌握shell脚本工具； 
6）了解Hadoop相关技术，了解HBase/Spark/HIVE等接口开发 
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师软件java开发
微信分享"
,
java,"职位诱惑：
五险一金,周末双休,技术大牛,晋升空间大
职位描述：
职位描述：
1、主导项目的架构设计和核心模块设计；
2、主导技术难题攻关，保证项目按期高质量交付；
3、负责核心功能代码的实现；
4、识别出技术方向、公共组件并组织实施；

职位要求：
1.扎实的Java和数据库技术基础，精通Web应用相关技术
2.2-3年Java开发工作经验，
3.具有出色的抽象设计能力，思路清晰，善于思考，能独立分析和解决问题；
4,熟悉SpringBoot，Mysql、Mybatista、Redis、RocktMQ、Linux等技术；
5.技术视野开阔，学习能力好，对业界新技术敏感；
6.性格开朗，系统思维能力好，善于沟通，具备良好的项目管理能力。
工作地址
广州 - 番禺区 - 南浦万兴一路8号广州凹凸凹电商创意产业园B栋301

基本福利:
1、双休（5天7小时）、弹性上下班、法定节假日、带薪年假;
2、社会保险（养老、医疗、工伤、失业、生育）；住房公积金；
3、女员工每月享有1天带薪生理假；
4、舒适的工作环境（现磨咖啡机、冰箱、微波炉等）；
5、定期员工活动，户外娱乐、公司年度旅游、员工生日庆祝、不定时各种调剂生活团队小活动；
6、零食+茶话会，吃货们不会空着肚子敲代码。
7、更多待开发的福利空间，等着你来给我们灵感！
职能类别：
软件工程师
关键字：
Java工程师
微信分享"
,
java,"岗位职责：
1.负责软件系统的代码实现，为前后端分离开发提供接口；
2.分析并解决软件开发过程中的问题；
3.负责系统软件和数据库的配置和优化。

岗位要求：
1、专科及以上学历，计算机相关专业，3年以上Java项目开发经验；
2、熟悉Java语言，理解io、多线程、集合等基础框架，对JVM原理有一定的了解；
3、熟悉Spring、Mybatis、Springboot等主流JAVA开源框架;
4、熟悉Mysql数据库使用，有良好的SQL编写能力；
5、熟悉消息(RabbitMQ/Kafka)，缓存(redis)的使用；
6、有分布式系统的设计和开发经验者优先，有地图相关项目开发经验者优先；
7. 具有良好的学习能力、分析问题解决问题的能力，具有高度的责任感，具备良好的团队合作精神。
职能类别：
软件工程师
关键字：
java软件开发软件工程师开发开发工程师java开发
微信分享"
,
java,"职位要求：

1、 2年以上使用Java语言进行开发的经验，熟悉互联网和web应用的相关开发技术 ，有相关资质证书者优先；

2、 良好的Java基础，在多线程、IO、网络、JDBC、反射方面有着深入的研究；

3、 熟悉struts2、mybatis、spring、springboot、hibernate开源框架（至少2种）；

4、 熟悉ant、junit、svn、maven等开源工具（至少其中2种）；

5、 熟练掌握mysql、oracle、sqlserver等数据库配置与开发，有一定数据库调优经验；

6、 熟悉Linux下的常用命令，有处理性能问题的经验优先；

7、热衷于技术研发，善于交流沟通、具有良好的团队精神与协作能力


岗位职责：

1、 根据项目要求，开展模块设计、编码等工作；

2、 参与软件需求与设计审核和代码检查，协助项目经理实施项目，能够适应短期出差；

3、 负责针对客户需求，提供实现方案，并完成部分编码工作；

4、 解决项目二次开发技术问题。

5、本科学历优先（硬性要求）。

职能类别：
软件工程师
关键字：
JAVA
微信分享"
,
java,"岗位职责：
1.在开发项目经理的带领下完成开发任务，保证开发项目的交付进度和质量；
2.参与产品规划，包括技术调研，可行性分析等开发方案的制定；
3.参与产品功能定义、程序设计，根据设计文档或需求说明完成代码编写、调试、测试及维护；
4.配合项目人员完成产品投放，并解决过程中遇到的问题；
5.金蝶EAS二次开发以及基于金蝶EAS的移动应用开发。
岗位要求：
1.计算机、信息管理或相关专业本科及以上学历，一年及以上软件开发工作经验；
2.精通Java开发，熟练掌握面向对象编程思想，具有一定的java项目开发经验，熟悉J2EE，EJB,HTML, JavaScript；
3.熟练掌握SQL语言、Oracle数据库；熟悉linux、Unix等主流操作系统
4.熟练使用eclipse等开发工具；
5.积极主动，工作细致耐心，良好的沟通、协调能力；
6.熟悉ERP理论及财务管理领域知识者优先考虑；有EAS BOS开发经验优先考虑；
7.熟悉Web网站开发或移动APP开发优先考虑。
职能类别：
Java开发工程师
微信分享"
,
java,"任职要求：
1、2年以上java/jsp编程工作经验；
2、熟练掌握JavaBean、Servlet、JSP、JDBC等J2EE技术；
3、熟练掌握SSH、SSM等架构；
4、熟练掌握SQL语言及熟练操作SQL Server数据库；
5、熟练掌握Tomcat服务器 ；
6、熟练使用Eclipse等开发工具；
有JBPM开发经验者或参与过OA/CRM/ERP/SFA开发工作的优先考虑。

职位要求： 
1、计算机相关专业大学本科及以上学历，工作经验丰富的可以适当放宽； 
2、2年以上软件开发经验； 
3、精通Java等开发语言，有丰富的大型系统架构开发经验； 
4、有大数据项目开发经验，能独立完成大数据量的系统架构设计； 
5、熟悉MYSQL/MS SQL等数据库应用，有较强的数据库设计和开发能力；
 6、熟悉iReport报表工具，熟悉activiti、JBPM之一工作流引擎； 
7、熟悉SSH框架和开发技术 8、责任心强，有良好的合作精神，沟通能力较强。 

简历有弄虚做假或无2年以上实际工作经验的，请勿投递！

职能类别：
软件工程师
关键字：
JAVASSHEclipseSQLJBPM
微信分享"
,
java,"岗位职责：
  1、负责数据应用平台的设计、研发工作；
  2、负责服务高可用性、高可扩展性方向的优化调整；
    岗位要求：
  1、计算机专业本科以上学历，两年以上Java语言为主的大中型软件开发经验 ；
  2、精通Java，熟练使用SpringMVC、SpringBoot等技术框架 ；
  3、数据结构和算法基础扎实，了解常用设计模式 ；
  4、熟悉MySQL数据库设计和优化；
  5、熟悉Linux操作系统和Shell脚本编程；
  6、了解NoSQL数据库使用；
  7、对OOA、OOD、OOP等思想有深入的理解；
  8、具有较强的业务需求分析能力，良好的沟通和协作能力，良好的抗压能力 ；
职能类别：
高级软件工程师软件工程师
微信分享"
,
java,"岗位职责：
1、从事SAAS分布式底层架构平台架构开发、核心功能模块开发；
2、参与项目需求分析，详细设计；
3、根据开发进度和任务分配，完成相应功能模块设计与开发实现；
4、根据要求完成技术文档的编写和单元测试。
岗位要求：
1、计算机相关专业大专以上学历，具有三年以上JAVA Web项目开发工作经验；
2、精通J2EE开发，熟悉设计模式、UML，熟练掌握JAVA语言开发规范；
3、深入理解MVC架构模式，熟练掌握SpringMVC，Hibernate等应用开发框架；
4、熟悉微服务架构，有Dubbo、Spring Boot、Spring Cloud等实践经验优先；
5、熟练掌握MySQL数据库、NoSQL数据库及缓存数据库（Redis、Mongodb）原理和使用；
6、熟悉JQuery，BootStrap等前端框架，对缓存技术（osCache/ehCache/Memcached等）有一定的应用及研究。
职能类别：Java开发工程师
职能类别：
Java开发工程师
微信分享"
,
java,"1、负责ERP-U8C项目日常开发
2、基于开发平台的日常开发作业
3、完成项目经理下达的开发作业
4、负责部分开发后系统测试
5、负责上线后的部分开发任务的日常运维。

职位要求：
1、计算机或相关专业，本科及本科以上学历
2、有用友NC和U8C产品1-2年JAVA项目开发经验
3、熟悉主流数据库 
4、有过用友UAP开发经验者优先考虑
5、善于沟通 ，做事踏实，能吃苦。
职能类别：
ERP技术开发
关键字：
用友JAVA开发
微信分享"
,
java,"一、工作职责：
1.有较强的需求理解能力，根据需求编写代码和单元测试；
2.遵循编码规范，及时完成项目管理组分配的开发任务，保证项目开发进度；
3.配合测试对所开发项目进行集成测试、缺陷修复等项目品质保证的相关工作；
4.对所负责项目进行代码优化、功能维护、性能维护、需求变更和协助系统部进行系统维护、系统优化以及相关的项目维护工作；
5.作为技术骨干，参与需求分析和功能设计，指导设计、实现及部署工作；
6.设计开发核心功能模块，确保其性能和可靠性。

二、任职要求：
1.大学专科计算机或电子技术等相关专业，2年以上JavaEE工作经验,有物联网开发经验者优先；
2.熟练使用J2EE、servlet、JSP、Spring MVC、Spring、mybatis、等常用技术，熟悉IO、多线程，了解常用java设计模式；
3.熟悉WEB相关标准（HTML、CSS、JS、HTTP），有至少2年的web应用开发经验者优先；
4.有责任心，能独立的承担软件设计和开发工作；
5.有创新精神，愿意学习新技术，有良好的团队协作精神及沟通能力；
6.熟悉嵌入式单片机程序开发优先；
7.有音频视频产品开发经验优先。

  ★待遇及福利：
1、食宿：专职厨师提供美味可口中晚餐，宿舍配套空调、热水器、洗衣机、无线WIFI；
2、社保：依法享受养老、医疗、失业、工伤、生育等；
3、培训：提供全面的带薪培训(产品专业知识，不定期的专业技能、管理能力等）；
4、假期：享受带薪年假、国家法定假日，15天的超长年假；
5、节日福利：精美节日礼品（榨汁机、U型枕、吹风机），丰富多彩的节日活动（烧烤、K歌），部门聚餐、户外拓展、说走就走的年度旅游；
6、工作氛围：团队年轻化，85-90后，朝气有活力。
联系人：谢小姐18102726878
职能类别：
Java开发工程师
关键字：
javajava开发软件工程师软件开发开发工程师开发工程师软件
微信分享"
